0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.5122121572494507,0.7335182428359985,-8.7399217818529e-07,0.42756175994873047,0.7232391834259033,-0.026152241975069046,0.3616940975189209,0.6135516166687012,-0.03041663020849228,0.3365088999271393,0.5098655223846436,-0.03587392345070839,0.32371219992637634,0.43383559584617615,-0.03321366012096405,0.38241642713546753,0.5031294822692871,0.008037020452320576,0.3616117238998413,0.4228121042251587,-0.03545601665973663,0.3723366856575012,0.5128085017204285,-0.05237196385860443,0.38716185092926025,0.5493991374969482,-0.055916354060173035,0.4341734051704407,0.49146270751953125,0.0035029349382966757,0.41009262204170227,0.40923255681991577,-0.04025585949420929,0.4128152132034302,0.5235363245010376,-0.04217110946774483,0.42881178855895996,0.5450447201728821,-0.02959475852549076,0.4875408113002777,0.49677354097366333,-0.010861098766326904,0.4662541449069977,0.4234040081501007,-0.05714256688952446,0.46177005767822266,0.5381995439529419,-0.036699071526527405,0.4761524796485901,0.5648154020309448,-0.008665106259286404,0.5457247495651245,0.5086029767990112,-0.0283204335719347,0.521855354309082,0.4602905213832855,-0.05163901671767235,0.5101730227470398,0.5384753942489624,-0.03420946002006531,0.5193289518356323,0.563429594039917,-0.01347956620156765
0.5013591051101685,0.75618976354599,-7.245952815537748e-07,0.4103285074234009,0.7223418951034546,-0.028850754722952843,0.34568923711776733,0.6132005453109741,-0.03626413270831108,0.32142823934555054,0.5122503042221069,-0.047563936561346054,0.3073500394821167,0.4297544062137604,-0.05048438906669617,0.37137967348098755,0.4965168535709381,0.025883372873067856,0.3446677327156067,0.4162589907646179,-0.02318808250129223,0.35347163677215576,0.5041036605834961,-0.04514715448021889,0.3686029314994812,0.5501638054847717,-0.048887427896261215,0.4216661751270294,0.48739269375801086,0.02102750353515148,0.3942093253135681,0.4024098515510559,-0.028893975540995598,0.39718127250671387,0.5166662931442261,-0.03606506437063217,0.4135497808456421,0.5474886298179626,-0.022686637938022614,0.4754467010498047,0.49372076988220215,0.0038809289690107107,0.45065709948539734,0.4208980202674866,-0.04776091128587723,0.4469341039657593,0.5343078970909119,-0.03186952695250511,0.46069759130477905,0.5691094398498535,-0.002553906524553895,0.5329439043998718,0.5102862119674683,-0.01679469272494316,0.5043988227844238,0.45614102482795715,-0.04311497136950493,0.4938429594039917,0.5319358706474304,-0.02710104174911976,0.5037702918052673,0.5634009838104248,-0.004202953074127436
0.5010958909988403,0.7603660821914673,-8.070161356954486e-07,0.4090691804885864,0.7207786440849304,-0.02605908364057541,0.3449487090110779,0.61061692237854,-0.03351232036948204,0.3191380500793457,0.5099265575408936,-0.04529673233628273,0.30562689900398254,0.42786985635757446,-0.04835811257362366,0.3739520311355591,0.4927288293838501,0.023435544222593307,0.3472056984901428,0.40748465061187744,-0.025953015312552452,0.35432854294776917,0.4995618462562561,-0.04797820374369621,0.3704826533794403,0.5447531342506409,-0.052368853241205215,0.4247104525566101,0.4855242371559143,0.0168928075581789,0.3970407545566559,0.40074512362480164,-0.032880909740924835,0.39738360047340393,0.5169644951820374,-0.038978226482868195,0.4131304621696472,0.5442449450492859,-0.02639268897473812,0.477273166179657,0.49368512630462646,-0.0013748443452641368,0.4501993954181671,0.42146357893943787,-0.052466802299022675,0.444764107465744,0.5356874465942383,-0.034424543380737305,0.4586329162120819,0.5670051574707031,-0.005119901150465012,0.5320122838020325,0.5114036202430725,-0.02294488437473774,0.5015631914138794,0.4568782448768616,-0.047793932259082794,0.49019429087638855,0.5336614847183228,-0.0297013521194458,0.5016070604324341,0.5637439489364624,-0.006379221566021442
0.49891263246536255,0.7654745578765869,-8.178408847925311e-07,0.4024563431739807,0.7227749228477478,-0.025652514770627022,0.3402131199836731,0.6075892448425293,-0.0328577421605587,0.3189883232116699,0.5027499794960022,-0.04466092213988304,0.3062889575958252,0.4186975955963135,-0.04779763147234917,0.3709618151187897,0.4913552403450012,0.025081392377614975,0.34325331449508667,0.40319323539733887,-0.024799618870019913,0.34951674938201904,0.4976487159729004,-0.047009628266096115,0.3659313917160034,0.5432507991790771,-0.05143000930547714,0.42135587334632874,0.48419827222824097,0.017934724688529968,0.3928208351135254,0.39666813611984253,-0.032358553260564804,0.3923600912094116,0.514286458492279,-0.038788795471191406,0.4090634286403656,0.5415182709693909,-0.02613752894103527,0.47454944252967834,0.4925330877304077,-0.001084870076738298,0.44645729660987854,0.41912907361984253,-0.052731651812791824,0.4407358765602112,0.5353516936302185,-0.034529902040958405,0.45541614294052124,0.565907895565033,-0.004986748564988375,0.5303338170051575,0.5104886293411255,-0.023443344980478287,0.4978339970111847,0.45875802636146545,-0.048374537378549576,0.485836386680603,0.5377376079559326,-0.029884470626711845,0.49782153964042664,0.5668113827705383,-0.006254006642848253
0.4913035035133362,0.769011378288269,-8.511855753567943e-07,0.39472317695617676,0.7236074209213257,-0.028208766132593155,0.3316936492919922,0.6070405840873718,-0.036450907588005066,0.30995655059814453,0.5003842711448669,-0.048893433064222336,0.30026334524154663,0.415026992559433,-0.05225260555744171,0.36806121468544006,0.484611839056015,0.02407735586166382,0.33771172165870667,0.39966875314712524,-0.02656763419508934,0.34300175309181213,0.49818700551986694,-0.04818888008594513,0.36061525344848633,0.5404491424560547,-0.05230448395013809,0.4190472364425659,0.4794602394104004,0.01812230423092842,0.38660693168640137,0.39635780453681946,-0.033275894820690155,0.38556694984436035,0.5173137187957764,-0.03855219855904579,0.4044266939163208,0.5382913947105408,-0.02501474879682064,0.47225716710090637,0.4893725514411926,-0.00023024091206025332,0.43999183177948,0.41710910201072693,-0.05405605584383011,0.4349690079689026,0.5355253219604492,-0.034565117210149765,0.4529860317707062,0.5609264373779297,-0.003700803266838193,0.5277626514434814,0.5091285705566406,-0.02209392935037613,0.49270156025886536,0.4552459120750427,-0.04890713095664978,0.48102033138275146,0.5369805693626404,-0.030112678185105324,0.4959734380245209,0.5654494166374207,-0.005830205511301756
0.4886957108974457,0.7684462070465088,-9.042990996022127e-07,0.38793718814849854,0.7257350087165833,-0.02383977547287941,0.3227425515651703,0.6079776883125305,-0.030170796439051628,0.3026737868785858,0.49749574065208435,-0.04095355421304703,0.2933788001537323,0.411763072013855,-0.04284604638814926,0.3615255355834961,0.4867112636566162,0.02213377319276333,0.3310898542404175,0.39663419127464294,-0.025733493268489838,0.3356255292892456,0.4994127154350281,-0.04509678855538368,0.3529990613460541,0.5441290140151978,-0.048298418521881104,0.41369402408599854,0.48180893063545227,0.014850687235593796,0.3806130290031433,0.39660289883613586,-0.0325273722410202,0.37936729192733765,0.5198325514793396,-0.03506402671337128,0.3989938795566559,0.5408380031585693,-0.021140597760677338,0.46813395619392395,0.49212294816970825,-0.003826405154541135,0.4354332983493805,0.4165433943271637,-0.05395121872425079,0.42916733026504517,0.5366350412368774,-0.032216038554906845,0.4468802213668823,0.5628625154495239,-0.0013853930868208408,0.5244501829147339,0.5116286277770996,-0.02560430020093918,0.4890715181827545,0.45386072993278503,-0.049726516008377075,0.47595250606536865,0.5366004109382629,-0.029021337628364563,0.4900246858596802,0.5671215653419495,-0.004372198134660721
0.4839649200439453,0.7664153575897217,-8.894916163626476e-07,0.37856996059417725,0.724516749382019,-0.026579027995467186,0.3116263747215271,0.6106525659561157,-0.03526640310883522,0.29419010877609253,0.4988536834716797,-0.04803914949297905,0.29146647453308105,0.4114210903644562,-0.051788367331027985,0.352428674697876,0.4833180606365204,0.020605891942977905,0.32069364190101624,0.3977627754211426,-0.029948867857456207,0.3232369124889374,0.5003347396850586,-0.0510939359664917,0.34108036756515503,0.5435490608215332,-0.05535268411040306,0.4050349295139313,0.4777737557888031,0.01330021396279335,0.3712541162967682,0.39352333545684814,-0.03750084713101387,0.3688453137874603,0.5180620551109314,-0.04117480292916298,0.389918714761734,0.5389617681503296,-0.027052974328398705,0.4601825773715973,0.48781710863113403,-0.005886159371584654,0.4277791678905487,0.4155068099498749,-0.058857958763837814,0.42095428705215454,0.5368121266365051,-0.037632912397384644,0.4401314854621887,0.5611906051635742,-0.0063327606767416,0.5182279944419861,0.5079740881919861,-0.02846894972026348,0.481518030166626,0.45619648694992065,-0.05444878712296486,0.4682437777519226,0.5398452281951904,-0.03434152528643608,0.4831591844558716,0.5676433444023132,-0.009586822241544724
0.48329412937164307,0.7685062885284424,-8.807678568700794e-07,0.37478357553482056,0.7314920425415039,-0.029572954401373863,0.30572935938835144,0.6139060854911804,-0.03812467306852341,0.28831812739372253,0.4992138743400574,-0.050126105546951294,0.2851687967777252,0.4108859598636627,-0.05243329703807831,0.344826340675354,0.4858800172805786,0.02131563611328602,0.31408512592315674,0.4004581570625305,-0.028560513630509377,0.31990936398506165,0.504412829875946,-0.04883706569671631,0.33627545833587646,0.5410633087158203,-0.05293424800038338,0.39832815527915955,0.478115975856781,0.015713529661297798,0.3644481301307678,0.39413946866989136,-0.03511602804064751,0.3641650378704071,0.5200608968734741,-0.038086388260126114,0.3838874101638794,0.5367727875709534,-0.023351434618234634,0.4540092349052429,0.48700299859046936,-0.002320541301742196,0.4205048084259033,0.4145720601081848,-0.05530370771884918,0.41532236337661743,0.538346529006958,-0.03315635398030281,0.4335266947746277,0.5597345232963562,-0.0011099108960479498,0.5120548009872437,0.5049013495445251,-0.024149378761649132,0.4742591977119446,0.453851580619812,-0.04954924434423447,0.46174633502960205,0.5384456515312195,-0.02901543118059635,0.4765476882457733,0.5641882419586182,-0.004006829112768173
0.4790700376033783,0.7701042890548706,-8.656986096866603e-07,0.36785751581192017,0.73052978515625,-0.026694215834140778,0.2947799861431122,0.6184586882591248,-0.03506600856781006,0.2752494215965271,0.5040649771690369,-0.04773363471031189,0.27429652214050293,0.41527360677719116,-0.0510261245071888,0.33794501423835754,0.48693379759788513,0.025365520268678665,0.30838996171951294,0.40199553966522217,-0.02442486211657524,0.31372377276420593,0.5051962733268738,-0.04615449160337448,0.3305661380290985,0.545009195804596,-0.0513899102807045,0.39108604192733765,0.4783233106136322,0.018213342875242233,0.3574172556400299,0.39465051889419556,-0.031982988119125366,0.35688653588294983,0.518952488899231,-0.03641059249639511,0.37655502557754517,0.5361858010292053,-0.02323063649237156,0.44641807675361633,0.4862561821937561,-0.0012293501058593392,0.4138846695423126,0.41393083333969116,-0.053056009113788605,0.4087871313095093,0.535251796245575,-0.03150134161114693,0.42721426486968994,0.5569035410881042,-0.00044336781138554215,0.5047606229782104,0.5038730502128601,-0.02436983771622181,0.4675852656364441,0.45208680629730225,-0.04896149784326553,0.45560869574546814,0.5363754034042358,-0.02829767018556595,0.4708613455295563,0.5627617835998535,-0.003543703816831112
0.47652873396873474,0.7669703364372253,-8.715152262084302e-07,0.3644923269748688,0.7287814617156982,-0.02546049654483795,0.2917877435684204,0.6190100908279419,-0.032906875014305115,0.2705407738685608,0.5069893002510071,-0.044853027909994125,0.26947012543678284,0.419792115688324,-0.0475449301302433,0.33301085233688354,0.4896058738231659,0.028030406683683395,0.3039112687110901,0.40503990650177,-0.0198723953217268,0.3091470003128052,0.5078893303871155,-0.04130290076136589,0.32537201046943665,0.5479291081428528,-0.04680719971656799,0.3857704699039459,0.4803273379802704,0.020603738725185394,0.3529437780380249,0.39671140909194946,-0.028399355709552765,0.3534531891345978,0.5207876563072205,-0.03312046453356743,0.37321653962135315,0.5408133864402771,-0.020344678312540054,0.44090744853019714,0.4871472120285034,0.0011450309539213777,0.408870667219162,0.4156796634197235,-0.04949742555618286,0.4054467976093292,0.5367253422737122,-0.028449231758713722,0.42384886741638184,0.5612732172012329,0.0020932641346007586,0.49953755736351013,0.5032835006713867,-0.021908385679125786,0.4621521234512329,0.4513012170791626,-0.04599563777446747,0.4512789845466614,0.5359323024749756,-0.02532440982758999,0.4664701521396637,0.5642260909080505,-0.0006072781980037689
